UNIX_time[sec],CP_ref_x,CP_ref_y,ZMP_des_x,ZMP_des_y,CoM_position_x,CoM_positon_y,CP_lip_x,CP_lip_y
1.57744e+09,0.24,-0.033,-0.00132662,0.206541,0.101754,0.101762,0.103338,0.102662,
1.57744e+09,0.24,-0.033,-0.00131734,0.20655,0.10177,0.101778,0.103343,0.102667,
1.57744e+09,0.24,-0.033,-0.00130815,0.206559,0.101786,0.101794,0.103348,0.102672,
1.57744e+09,0.24,-0.033,-0.00129906,0.206568,0.101802,0.10181,0.103353,0.102677,
1.57744e+09,0.24,-0.033,-0.00129006,0.206577,0.101818,0.101826,0.103358,0.102682,
1.57744e+09,0.24,-0.033,-0.00128115,0.206586,0.101834,0.101842,0.103363,0.102687,
1.57744e+09,0.24,-0.033,-0.00127234,0.206595,0.101849,0.101857,0.103368,0.102692,
1.57744e+09,0.24,-0.033,-0.00126362,0.206603,0.101865,0.101872,0.103373,0.102697,
1.57744e+09,0.24,-0.033,-0.00125499,0.206612,0.10188,0.101888,0.103378,0.102701,
1.57744e+09,0.24,-0.033,-0.00124644,0.20662,0.101895,0.101903,0.103382,0.102706,
1.57744e+09,0.24,-0.033,-0.00123799,0.206629,0.10191,0.101918,0.103387,0.102711,
1.57744e+09,0.24,-0.033,-0.00122963,0.206637,0.101925,0.101932,0.103392,0.102716,
1.57744e+09,0.24,-0.033,-0.00122135,0.206645,0.10194,0.101947,0.103397,0.10272,
1.57744e+09,0.24,-0.033,-0.00121315,0.206654,0.101954,0.101962,0.103401,0.102725,
1.57744e+09,0.24,-0.033,-0.00120505,0.206662,0.101969,0.101976,0.103406,0.102729,
1.57744e+09,0.24,-0.033,-0.00119702,0.20667,0.101983,0.10199,0.10341,0.102734,
1.57744e+09,0.24,-0.033,-0.00118908,0.206677,0.101997,0.102004,0.103415,0.102738,
1.57744e+09,0.24,-0.033,-0.00118122,0.206685,0.102011,0.102018,0.103419,0.102743,
1.57744e+09,0.24,-0.033,-0.00117345,0.206693,0.102025,0.102032,0.103423,0.102747,
1.57744e+09,0.24,-0.033,-0.00116575,0.206701,0.102039,0.102046,0.103428,0.102751,
1.57744e+09,0.24,-0.033,-0.00115813,0.206708,0.102053,0.10206,0.103432,0.102755,
1.57744e+09,0.24,-0.033,-0.0011506,0.206716,0.102066,0.102073,0.103436,0.10276,
1.57744e+09,0.24,-0.033,-0.00114314,0.206723,0.10208,0.102087,0.10344,0.102764,
1.57744e+09,0.24,-0.033,-0.00113576,0.206731,0.102093,0.1021,0.103444,0.102768,
1.57744e+09,0.24,-0.033,-0.00112845,0.206738,0.102106,0.102113,0.103449,0.102772,
1.57744e+09,0.24,-0.033,-0.00112122,0.206745,0.102119,0.102126,0.103453,0.102776,
1.57744e+09,0.24,-0.033,-0.00111407,0.206752,0.102132,0.102139,0.103457,0.10278,
1.57744e+09,0.24,-0.033,-0.00110699,0.206759,0.102145,0.102152,0.103461,0.102784,
1.57744e+09,0.24,-0.033,-0.00109998,0.206766,0.102158,0.102164,0.103465,0.102788,
1.57744e+09,0.24,-0.033,-0.00109305,0.206773,0.102171,0.102177,0.103468,0.102792,
1.57744e+09,0.24,-0.033,-0.00108618,0.20678,0.102183,0.102189,0.103472,0.102796,
1.57744e+09,0.24,-0.033,-0.00107939,0.206787,0.102196,0.102202,0.103476,0.102799,
1.57744e+09,0.24,-0.033,-0.00107267,0.206793,0.102208,0.102214,0.10348,0.102803,
1.57744e+09,0.24,-0.033,-0.00106602,0.2068,0.10222,0.102226,0.103484,0.102807,
1.57744e+09,0.24,-0.033,-0.00105944,0.206806,0.102232,0.102238,0.103487,0.102811,
1.57744e+09,0.24,-0.033,-0.00105293,0.206813,0.102244,0.10225,0.103491,0.102814,
1.57744e+09,0.24,-0.033,-0.00104648,0.206819,0.102256,0.102262,0.103495,0.102818,
1.57744e+09,0.24,-0.033,-0.0010401,0.206826,0.102268,0.102273,0.103498,0.102821,
1.57744e+09,0.24,-0.033,-0.00103379,0.206832,0.102279,0.102285,0.103502,0.102825,
1.57744e+09,0.24,-0.033,-0.00102754,0.206838,0.102291,0.102297,0.103505,0.102828,
1.57744e+09,0.24,-0.033,-0.00102136,0.206844,0.102302,0.102308,0.103509,0.102832,
1.57744e+09,0.24,-0.033,-0.00101524,0.20685,0.102314,0.102319,0.103512,0.102835,
1.57744e+09,0.24,-0.033,-0.00100918,0.206856,0.102325,0.10233,0.103515,0.102839,
1.57744e+09,0.24,-0.033,-0.00100319,0.206862,0.102336,0.102341,0.103519,0.102842,
1.57744e+09,0.24,-0.033,-0.000997258,0.206868,0.102347,0.102352,0.103522,0.102845,
1.57744e+09,0.24,-0.033,-0.000991389,0.206874,0.102358,0.102363,0.103525,0.102848,
1.57744e+09,0.24,-0.033,-0.000985581,0.20688,0.102369,0.102374,0.103529,0.102852,
1.57744e+09,0.24,-0.033,-0.000979833,0.206886,0.102379,0.102385,0.103532,0.102855,
1.57744e+09,0.24,-0.033,-0.000974145,0.206891,0.10239,0.102395,0.103535,0.102858,
1.57744e+09,0.24,-0.033,-0.000968516,0.206897,0.1024,0.102406,0.103538,0.102861,
1.57744e+09,0.24,-0.033,-0.000962945,0.206902,0.102411,0.102416,0.103541,0.102864,
1.57744e+09,0.24,-0.033,-0.000957432,0.206908,0.102421,0.102426,0.103544,0.102867,
1.57744e+09,0.24,-0.033,-0.000951976,0.206913,0.102431,0.102436,0.103547,0.10287,
1.57744e+09,0.24,-0.033,-0.000946576,0.206919,0.102442,0.102447,0.103551,0.102873,
1.57744e+09,0.24,-0.033,-0.000941233,0.206924,0.102452,0.102457,0.103554,0.102876,
1.57744e+09,0.24,-0.033,-0.000935945,0.206929,0.102462,0.102466,0.103556,0.102879,
1.57744e+09,0.24,-0.033,-0.000930712,0.206935,0.102471,0.102476,0.103559,0.102882,
1.57744e+09,0.24,-0.033,-0.000925533,0.20694,0.102481,0.102486,0.103562,0.102885,
1.57744e+09,0.24,-0.033,-0.000920408,0.206945,0.102491,0.102496,0.103565,0.102888,
1.57744e+09,0.24,-0.033,-0.000915336,0.20695,0.1025,0.102505,0.103568,0.102891,
1.57744e+09,0.24,-0.033,-0.000910317,0.206955,0.10251,0.102515,0.103571,0.102894,
1.57744e+09,0.24,-0.033,-0.000905349,0.20696,0.102519,0.102524,0.103574,0.102896,
1.57744e+09,0.24,-0.033,-0.000900434,0.206965,0.102529,0.102533,0.103576,0.102899,
1.57744e+09,0.24,-0.033,-0.000895569,0.206969,0.102538,0.102543,0.103579,0.102902,
1.57744e+09,0.24,-0.033,-0.000890754,0.206974,0.102547,0.102552,0.103582,0.102905,
1.57744e+09,0.24,-0.033,-0.00088599,0.206979,0.102556,0.102561,0.103584,0.102907,
1.57744e+09,0.24,-0.033,-0.000881275,0.206984,0.102565,0.10257,0.103587,0.10291,
1.57744e+09,0.24,-0.033,-0.000876609,0.206988,0.102574,0.102578,0.10359,0.102912,
1.57744e+09,0.24,-0.033,-0.000871991,0.206993,0.102583,0.102587,0.103592,0.102915,
1.57744e+09,0.24,-0.033,-0.000867421,0.206997,0.102592,0.102596,0.103595,0.102918,
1.57744e+09,0.24,-0.033,-0.000862898,0.207002,0.1026,0.102605,0.103597,0.10292,
1.57744e+09,0.24,-0.033,-0.000858423,0.207006,0.102609,0.102613,0.1036,0.102923,
1.57744e+09,0.24,-0.033,-0.000853994,0.207011,0.102617,0.102622,0.103602,0.102925,
1.57744e+09,0.24,-0.033,-0.00084961,0.207015,0.102626,0.10263,0.103605,0.102927,
1.57744e+09,0.24,-0.033,-0.000845273,0.20702,0.102634,0.102638,0.103607,0.10293,
1.57744e+09,0.24,-0.033,-0.00084098,0.207024,0.102642,0.102647,0.10361,0.102932,
1.57744e+09,0.24,-0.033,-0.000836731,0.207028,0.102651,0.102655,0.103612,0.102935,
1.57744e+09,0.24,-0.033,-0.000832527,0.207032,0.102659,0.102663,0.103614,0.102937,
1.57744e+09,0.24,-0.033,-0.000828367,0.207036,0.102667,0.102671,0.103617,0.102939,
1.57744e+09,0.24,-0.033,-0.000824249,0.20704,0.102675,0.102679,0.103619,0.102942,
1.57744e+09,0.24,-0.033,-0.000820174,0.207044,0.102683,0.102687,0.103621,0.102944,
1.57744e+09,0.24,-0.033,-0.000816142,0.207048,0.10269,0.102694,0.103624,0.102946,
1.57744e+09,0.24,-0.033,-0.000812151,0.207052,0.102698,0.102702,0.103626,0.102948,
1.57744e+09,0.24,-0.033,-0.000808202,0.207056,0.102706,0.10271,0.103628,0.102951,
1.57744e+09,0.24,-0.033,-0.000804293,0.20706,0.102713,0.102717,0.10363,0.102953,
1.57744e+09,0.24,-0.033,-0.000800425,0.207064,0.102721,0.102725,0.103632,0.102955,
1.57744e+09,0.24,-0.033,-0.000796598,0.207068,0.102728,0.102732,0.103635,0.102957,
1.57744e+09,0.24,-0.033,-0.00079281,0.207072,0.102736,0.10274,0.103637,0.102959,
1.57744e+09,0.24,-0.033,-0.000789061,0.207075,0.102743,0.102747,0.103639,0.102961,
1.57744e+09,0.24,-0.033,-0.000785351,0.207079,0.10275,0.102754,0.103641,0.102963,
1.57744e+09,0.24,-0.033,-0.00078168,0.207083,0.102758,0.102761,0.103643,0.102965,
1.57744e+09,0.24,-0.033,-0.000778046,0.207086,0.102765,0.102768,0.103645,0.102967,
1.57744e+09,0.24,-0.033,-0.000774451,0.20709,0.102772,0.102775,0.103647,0.102969,
1.57744e+09,0.24,-0.033,-0.000770892,0.207094,0.102779,0.102782,0.103649,0.102971,
1.57744e+09,0.24,-0.033,-0.000767371,0.207097,0.102786,0.102789,0.103651,0.102973,
1.57744e+09,0.24,-0.033,-0.000763886,0.2071,0.102793,0.102796,0.103653,0.102975,
1.57744e+09,0.24,-0.033,-0.000760437,0.207104,0.102799,0.102803,0.103655,0.102977,
1.57744e+09,0.24,-0.033,-0.000757024,0.207107,0.102806,0.102809,0.103657,0.102979,
1.57744e+09,0.24,-0.033,-0.000753646,0.207111,0.102813,0.102816,0.103659,0.102981,
1.57744e+09,0.24,-0.033,-0.000750304,0.207114,0.102819,0.102823,0.103661,0.102983,
1.57744e+09,0.24,-0.033,-0.000746996,0.207117,0.102826,0.102829,0.103662,0.102985,
1.57744e+09,0.24,-0.033,-0.000743722,0.207121,0.102832,0.102836,0.103664,0.102987,
1.57744e+09,0.24,-0.033,-0.000740482,0.207124,0.102839,0.102842,0.103666,0.102988,
1.57744e+09,0.24,-0.033,-0.000737276,0.207127,0.102845,0.102848,0.103668,0.10299,
1.57744e+09,0.24,-0.033,-0.000734103,0.20713,0.102852,0.102855,0.10367,0.102992,
1.57744e+09,0.24,-0.033,-0.000730963,0.207133,0.102858,0.102861,0.103671,0.102994,
1.57744e+09,0.24,-0.033,-0.000727856,0.207136,0.102864,0.102867,0.103673,0.102995,
1.57744e+09,0.24,-0.033,-0.000724781,0.207139,0.10287,0.102873,0.103675,0.102997,
1.57744e+09,0.24,-0.033,-0.000721737,0.207142,0.102876,0.102879,0.103677,0.102999,
1.57744e+09,0.24,-0.033,-0.000718726,0.207145,0.102882,0.102885,0.103678,0.103,
1.57744e+09,0.24,-0.033,-0.000715745,0.207148,0.102888,0.102891,0.10368,0.103002,
1.57744e+09,0.24,-0.033,-0.000712796,0.207151,0.102894,0.102897,0.103682,0.103004,
1.57744e+09,0.24,-0.033,-0.000709877,0.207154,0.1029,0.102903,0.103683,0.103005,
1.57744e+09,0.24,-0.033,-0.000706988,0.207157,0.102906,0.102909,0.103685,0.103007,
1.57744e+09,0.24,-0.033,-0.000704129,0.20716,0.102911,0.102914,0.103686,0.103009,
1.57744e+09,0.24,-0.033,-0.0007013,0.207163,0.102917,0.10292,0.103688,0.10301,
1.57744e+09,0.24,-0.033,-0.0006985,0.207166,0.102923,0.102926,0.10369,0.103012,
1.57744e+09,0.24,-0.033,-0.00069573,0.207168,0.102928,0.102931,0.103691,0.103013,
1.57744e+09,0.24,-0.033,-0.000692988,0.207171,0.102934,0.102937,0.103693,0.103015,
1.57744e+09,0.24,-0.033,-0.000690274,0.207174,0.102939,0.102942,0.103694,0.103016,
1.57744e+09,0.24,-0.033,-0.000687588,0.207176,0.102945,0.102947,0.103696,0.103018,
1.57744e+09,0.24,-0.033,-0.000684931,0.207179,0.10295,0.102953,0.103697,0.103019,
1.57744e+09,0.24,-0.033,-0.000682301,0.207182,0.102955,0.102958,0.103699,0.103021,
1.57744e+09,0.24,-0.033,-0.000679698,0.207184,0.102961,0.102963,0.1037,0.103022,
1.57744e+09,0.24,-0.033,-0.000677122,0.207187,0.102966,0.102968,0.103702,0.103024,
1.57744e+09,0.24,-0.033,-0.000674573,0.207189,0.102971,0.102974,0.103703,0.103025,
1.57744e+09,0.24,-0.033,-0.000672051,0.207192,0.102976,0.102979,0.103704,0.103026,
1.57744e+09,0.24,-0.033,-0.000669554,0.207194,0.102981,0.102984,0.103706,0.103028,
1.57744e+09,0.24,-0.033,-0.000667084,0.207197,0.102986,0.102989,0.103707,0.103029,
1.57744e+09,0.24,-0.033,-0.000664639,0.207199,0.102991,0.102994,0.103709,0.103031,
1.57744e+09,0.24,-0.033,-0.000662219,0.207202,0.102996,0.102999,0.10371,0.103032,
1.57744e+09,0.24,-0.033,-0.000659825,0.207204,0.103001,0.103004,0.103711,0.103033,
1.57744e+09,0.24,-0.033,-0.000657455,0.207206,0.103006,0.103008,0.103713,0.103035,
1.57744e+09,0.24,-0.033,-0.00065511,0.207209,0.103011,0.103013,0.103714,0.103036,
1.57744e+09,0.24,-0.033,-0.000652789,0.207211,0.103015,0.103018,0.103715,0.103037,
1.57744e+09,0.24,-0.033,-0.000650492,0.207213,0.10302,0.103022,0.103716,0.103039,
1.57744e+09,0.24,-0.033,-0.000648219,0.207216,0.103025,0.103027,0.103718,0.10304,
1.57744e+09,0.24,-0.033,-0.00064597,0.207218,0.103029,0.103032,0.103719,0.103041,
1.57744e+09,0.24,-0.033,-0.000643744,0.20722,0.103034,0.103036,0.10372,0.103042,
1.57744e+09,0.24,-0.033,-0.000641541,0.207222,0.103039,0.103041,0.103721,0.103044,
1.57744e+09,0.24,-0.033,-0.000639361,0.207224,0.103043,0.103045,0.103723,0.103045,
1.57744e+09,0.24,-0.033,-0.000637204,0.207227,0.103047,0.10305,0.103724,0.103046,
1.57744e+09,0.24,-0.033,-0.000635069,0.207229,0.103052,0.103054,0.103725,0.103047,
1.57744e+09,0.24,-0.033,-0.000632956,0.207231,0.103056,0.103058,0.103726,0.103048,
1.57744e+09,0.24,-0.033,-0.000630865,0.207233,0.103061,0.103063,0.103727,0.103049,
1.57744e+09,0.24,-0.033,-0.000628795,0.207235,0.103065,0.103067,0.103729,0.103051,
1.57744e+09,0.24,-0.033,-0.000626747,0.207237,0.103069,0.103071,0.10373,0.103052,
1.57744e+09,0.24,-0.033,-0.000624721,0.207239,0.103073,0.103075,0.103731,0.103053,
1.57744e+09,0.24,-0.033,-0.000622715,0.207241,0.103077,0.103079,0.103732,0.103054,
1.57744e+09,0.24,-0.033,-0.00062073,0.207243,0.103081,0.103084,0.103733,0.103055,
1.57744e+09,0.24,-0.033,-0.000618766,0.207245,0.103086,0.103088,0.103734,0.103056,
1.57744e+09,0.24,-0.033,-0.000616822,0.207247,0.10309,0.103092,0.103735,0.103057,
1.57744e+09,0.24,-0.033,-0.000614898,0.207249,0.103094,0.103096,0.103736,0.103058,
1.57744e+09,0.24,-0.033,-0.000612995,0.207251,0.103098,0.1031,0.103737,0.103059,
1.57744e+09,0.24,-0.033,-0.000611111,0.207252,0.103101,0.103103,0.103739,0.10306,
1.57744e+09,0.24,-0.033,-0.000609246,0.207254,0.103105,0.103107,0.10374,0.103062,
1.57744e+09,0.24,-0.033,-0.000607401,0.207256,0.103109,0.103111,0.103741,0.103063,
1.57744e+09,0.24,-0.033,-0.000605575,0.207258,0.103113,0.103115,0.103742,0.103064,
1.57744e+09,0.24,-0.033,-0.000603768,0.20726,0.103117,0.103119,0.103743,0.103065,
1.57744e+09,0.24,-0.033,-0.000601979,0.207262,0.103121,0.103122,0.103744,0.103066,
1.57744e+09,0.24,-0.033,-0.00060021,0.207263,0.103124,0.103126,0.103745,0.103067,
1.57744e+09,0.24,-0.033,-0.000598458,0.207265,0.103128,0.10313,0.103746,0.103068,
1.57744e+09,0.24,-0.033,-0.000596725,0.207267,0.103132,0.103133,0.103747,0.103068,
1.57744e+09,0.24,-0.033,-0.00059501,0.207268,0.103135,0.103137,0.103748,0.103069,
1.57744e+09,0.24,-0.033,-0.000593312,0.20727,0.103139,0.10314,0.103749,0.10307,
1.57744e+09,0.24,-0.033,-0.000591632,0.207272,0.103142,0.103144,0.103749,0.103071,
1.57744e+09,0.24,-0.033,-0.00058997,0.207273,0.103146,0.103147,0.10375,0.103072,
1.57744e+09,0.24,-0.033,-0.000588324,0.207275,0.103149,0.103151,0.103751,0.103073,
1.57744e+09,0.24,-0.033,-0.000586696,0.207277,0.103153,0.103154,0.103752,0.103074,
1.57744e+09,0.24,-0.033,-0.000585085,0.207278,0.103156,0.103158,0.103753,0.103075,
1.57744e+09,0.24,-0.033,-0.00058349,0.20728,0.103159,0.103161,0.103754,0.103076,
1.57744e+09,0.24,-0.033,-0.000581912,0.207282,0.103163,0.103164,0.103755,0.103077,
1.57744e+09,0.24,-0.033,-0.000580351,0.207283,0.103166,0.103168,0.103756,0.103078,
1.57744e+09,0.24,-0.033,-0.000578805,0.207285,0.103169,0.103171,0.103757,0.103078,
1.57744e+09,0.24,-0.033,-0.000577276,0.207286,0.103172,0.103174,0.103757,0.103079,
1.57744e+09,0.24,-0.033,-0.000575762,0.207288,0.103176,0.103177,0.103758,0.10308,
1.57744e+09,0.24,-0.033,-0.000574264,0.207289,0.103179,0.10318,0.103759,0.103081,
1.57744e+09,0.24,-0.033,-0.000572782,0.207291,0.103182,0.103184,0.10376,0.103082,
1.57744e+09,0.24,-0.033,-0.000571315,0.207292,0.103185,0.103187,0.103761,0.103083,
1.57744e+09,0.24,-0.033,-0.000569863,0.207293,0.103188,0.10319,0.103762,0.103083,
1.57744e+09,0.24,-0.033,-0.000568426,0.207295,0.103191,0.103193,0.103762,0.103084,
1.57744e+09,0.24,-0.033,-0.000567004,0.207296,0.103194,0.103196,0.103763,0.103085,
1.57744e+09,0.24,-0.033,-0.000565597,0.207298,0.103197,0.103199,0.103764,0.103086,
1.57744e+09,0.24,-0.033,-0.000564205,0.207299,0.1032,0.103202,0.103765,0.103087,
1.57744e+09,0.24,-0.033,-0.000562827,0.2073,0.103203,0.103205,0.103766,0.103087,
1.57744e+09,0.24,-0.033,-0.000561463,0.207302,0.103206,0.103208,0.103766,0.103088,
1.57744e+09,0.24,-0.033,-0.000560113,0.207303,0.103209,0.10321,0.103767,0.103089,
1.57744e+09,0.24,-0.033,-0.000558778,0.207305,0.103212,0.103213,0.103768,0.10309,
1.57744e+09,0.24,-0.033,-0.000557456,0.207306,0.103215,0.103216,0.103769,0.10309,
1.57744e+09,0.24,-0.033,-0.000556148,0.207307,0.103217,0.103219,0.103769,0.103091,
1.57744e+09,0.24,-0.033,-0.000554853,0.207308,0.10322,0.103222,0.10377,0.103092,
1.57744e+09,0.24,-0.033,-0.000553572,0.20731,0.103223,0.103224,0.103771,0.103093,
1.57744e+09,0.24,-0.033,-0.000552304,0.207311,0.103226,0.103227,0.103771,0.103093,
1.57744e+09,0.24,-0.033,-0.00055105,0.207312,0.103228,0.10323,0.103772,0.103094,
1.57744e+09,0.24,-0.033,-0.000549808,0.207313,0.103231,0.103232,0.103773,0.103095,
1.57744e+09,0.24,-0.033,-0.000548579,0.207315,0.103234,0.103235,0.103774,0.103095,
1.57744e+09,0.24,-0.033,-0.000547363,0.207316,0.103236,0.103238,0.103774,0.103096,
1.57744e+09,0.24,-0.033,-0.00054616,0.207317,0.103239,0.10324,0.103775,0.103097,
1.57744e+09,0.24,-0.033,-0.000544969,0.207318,0.103241,0.103243,0.103776,0.103097,
1.57744e+09,0.24,-0.033,-0.00054379,0.207319,0.103244,0.103245,0.103776,0.103098,
1.57744e+09,0.24,-0.033,-0.000542624,0.207321,0.103247,0.103248,0.103777,0.103099,
1.57744e+09,0.24,-0.033,-0.00054147,0.207322,0.103249,0.10325,0.103778,0.103099,
1.57744e+09,0.24,-0.033,-0.000540327,0.207323,0.103251,0.103253,0.103778,0.1031,
1.57744e+09,0.24,-0.033,-0.000539197,0.207324,0.103254,0.103255,0.103779,0.103101,
1.57744e+09,0.24,-0.033,-0.000538078,0.207325,0.103256,0.103258,0.103779,0.103101,
1.57744e+09,0.24,-0.033,-0.000536971,0.207326,0.103259,0.10326,0.10378,0.103102,
1.57744e+09,0.24,-0.033,-0.000535875,0.207327,0.103261,0.103262,0.103781,0.103102,
1.57744e+09,0.24,-0.033,-0.000534791,0.207328,0.103263,0.103265,0.103781,0.103103,
1.57744e+09,0.24,-0.033,-0.000533718,0.207329,0.103266,0.103267,0.103782,0.103104,
1.57744e+09,0.24,-0.033,-0.000532656,0.207331,0.103268,0.103269,0.103782,0.103104,
1.57744e+09,0.24,-0.033,-0.000531605,0.207332,0.10327,0.103271,0.103783,0.103105,
1.57744e+09,0.24,-0.033,-0.000530565,0.207333,0.103273,0.103274,0.103784,0.103105,
1.57744e+09,0.24,-0.033,-0.000529536,0.207334,0.103275,0.103276,0.103784,0.103106,
1.57744e+09,0.24,-0.033,-0.000528517,0.207335,0.103277,0.103278,0.103785,0.103107,
1.57744e+09,0.24,-0.033,-0.000527509,0.207336,0.103279,0.10328,0.103785,0.103107,
1.57744e+09,0.24,-0.033,-0.000526512,0.207337,0.103281,0.103283,0.103786,0.103108,
1.57744e+09,0.24,-0.033,-0.000525525,0.207338,0.103284,0.103285,0.103786,0.103108,
1.57744e+09,0.24,-0.033,-0.000524548,0.207339,0.103286,0.103287,0.103787,0.103109,
1.57744e+09,0.24,-0.033,-0.000523581,0.20734,0.103288,0.103289,0.103788,0.103109,
1.57744e+09,0.24,-0.033,-0.000522624,0.20734,0.10329,0.103291,0.103788,0.10311,
1.57744e+09,0.24,-0.033,-0.000521677,0.207341,0.103292,0.103293,0.103789,0.10311,
1.57744e+09,0.24,-0.033,-0.00052074,0.207342,0.103294,0.103295,0.103789,0.103111,
1.57744e+09,0.24,-0.033,-0.000519813,0.207343,0.103296,0.103297,0.10379,0.103111,
1.57744e+09,0.24,-0.033,-0.000518895,0.207344,0.103298,0.103299,0.10379,0.103112,
1.57744e+09,0.24,-0.033,-0.000517987,0.207345,0.1033,0.103301,0.103791,0.103112,
1.57744e+09,0.24,-0.033,-0.000517088,0.207346,0.103302,0.103303,0.103791,0.103113,
1.57744e+09,0.24,-0.033,-0.000516199,0.207347,0.103304,0.103305,0.103792,0.103113,
1.57744e+09,0.24,-0.033,-0.000515319,0.207348,0.103306,0.103307,0.103792,0.103114,
1.57744e+09,0.24,-0.033,-0.000514447,0.207349,0.103308,0.103309,0.103793,0.103114,
1.57744e+09,0.24,-0.033,-0.000513585,0.207349,0.10331,0.103311,0.103793,0.103115,
1.57744e+09,0.24,-0.033,-0.000512732,0.20735,0.103312,0.103313,0.103794,0.103115,
1.57744e+09,0.24,-0.033,-0.000511888,0.207351,0.103314,0.103314,0.103794,0.103116,
1.57744e+09,0.24,-0.033,-0.000511052,0.207352,0.103315,0.103316,0.103795,0.103116,
1.57744e+09,0.24,-0.033,-0.000510226,0.207353,0.103317,0.103318,0.103795,0.103117,
1.57744e+09,0.24,-0.033,-0.000509407,0.207354,0.103319,0.10332,0.103796,0.103117,
1.57744e+09,0.24,-0.033,-0.000508597,0.207354,0.103321,0.103322,0.103796,0.103118,
1.57744e+09,0.24,-0.033,-0.000507796,0.207355,0.103323,0.103323,0.103796,0.103118,
1.57744e+09,0.24,-0.033,-0.000507003,0.207356,0.103324,0.103325,0.103797,0.103119,
1.57744e+09,0.24,-0.033,-0.000506218,0.207357,0.103326,0.103327,0.103797,0.103119,
1.57744e+09,0.24,-0.033,-0.000505441,0.207358,0.103328,0.103329,0.103798,0.103119,
1.57744e+09,0.24,-0.033,-0.000504673,0.207358,0.103329,0.10333,0.103798,0.10312,
1.57744e+09,0.24,-0.033,-0.000503912,0.207359,0.103331,0.103332,0.103799,0.10312,
1.57744e+09,0.24,-0.033,-0.000503159,0.20736,0.103333,0.103334,0.103799,0.103121,
1.57744e+09,0.24,-0.033,-0.000502414,0.207361,0.103334,0.103335,0.103799,0.103121,
1.57744e+09,0.24,-0.033,-0.000501677,0.207361,0.103336,0.103337,0.1038,0.103121,
1.57744e+09,0.24,-0.033,-0.000500947,0.207362,0.103338,0.103339,0.1038,0.103122,
1.57744e+09,0.24,-0.033,-0.000500225,0.207363,0.103339,0.10334,0.103801,0.103122,
1.57744e+09,0.24,-0.033,-0.000499511,0.207363,0.103341,0.103342,0.103801,0.103123,
1.57744e+09,0.24,-0.033,-0.000498803,0.207364,0.103343,0.103343,0.103801,0.103123,
1.57744e+09,0.24,-0.033,-0.000498104,0.207365,0.103344,0.103345,0.103802,0.103123,
1.57744e+09,0.24,-0.033,-0.000497411,0.207366,0.103346,0.103346,0.103802,0.103124,
1.57744e+09,0.24,-0.033,-0.000496726,0.207366,0.103347,0.103348,0.103803,0.103124,
1.57744e+09,0.24,-0.033,-0.000496047,0.207367,0.103349,0.103349,0.103803,0.103125,
1.57744e+09,0.24,-0.033,-0.000495376,0.207368,0.10335,0.103351,0.103803,0.103125,
1.57744e+09,0.24,-0.033,-0.000494712,0.207368,0.103352,0.103352,0.103804,0.103125,
1.57744e+09,0.24,-0.033,-0.000494054,0.207369,0.103353,0.103354,0.103804,0.103126,
1.57744e+09,0.24,-0.033,-0.000493404,0.20737,0.103355,0.103355,0.103804,0.103126,
1.57744e+09,0.24,-0.033,-0.00049276,0.20737,0.103356,0.103357,0.103805,0.103126,
1.57744e+09,0.24,-0.033,-0.000492123,0.207371,0.103357,0.103358,0.103805,0.103127,
1.57744e+09,0.24,-0.033,-0.000491492,0.207371,0.103359,0.10336,0.103806,0.103127,
1.57744e+09,0.24,-0.033,-0.000490868,0.207372,0.10336,0.103361,0.103806,0.103128,
1.57744e+09,0.24,-0.033,-0.000490251,0.207373,0.103362,0.103362,0.103806,0.103128,
1.57744e+09,0.24,-0.033,-0.000489639,0.207373,0.103363,0.103364,0.103807,0.103128,
1.57744e+09,0.24,-0.033,-0.000489035,0.207374,0.103364,0.103365,0.103807,0.103129,
1.57744e+09,0.24,-0.033,-0.000488436,0.207374,0.103366,0.103366,0.103807,0.103129,
1.57744e+09,0.24,-0.033,-0.000487844,0.207375,0.103367,0.103368,0.103808,0.103129,
1.57744e+09,0.24,-0.033,-0.000487258,0.207376,0.103368,0.103369,0.103808,0.10313,
1.57744e+09,0.24,-0.033,-0.000486678,0.207376,0.10337,0.10337,0.103808,0.10313,
1.57744e+09,0.24,-0.033,-0.000486103,0.207377,0.103371,0.103372,0.103809,0.10313,
1.57744e+09,0.24,-0.033,-0.000485535,0.207377,0.103372,0.103373,0.103809,0.10313,
1.57744e+09,0.24,-0.033,-0.000484973,0.207378,0.103374,0.103374,0.103809,0.103131,
1.57744e+09,0.24,-0.033,-0.000484417,0.207378,0.103375,0.103375,0.10381,0.103131,
1.57744e+09,0.24,-0.033,-0.000483866,0.207379,0.103376,0.103377,0.10381,0.103131,
1.57744e+09,0.24,-0.033,-0.000483321,0.20738,0.103377,0.103378,0.10381,0.103132,
1.57744e+09,0.24,-0.033,-0.000482782,0.20738,0.103378,0.103379,0.10381,0.103132,
1.57744e+09,0.24,-0.033,-0.000482248,0.207381,0.10338,0.10338,0.103811,0.103132,
1.57744e+09,0.24,-0.033,-0.00048172,0.207381,0.103381,0.103381,0.103811,0.103133,
